amp,ang,chi_squares,col,colCI,err,frame,goodfit,molid,offset,roinum,row,rowCI,states,sum,widthc,widthr
264.32037,0.0,11296503.0,76.14373,"(1.6158084, 0.)",0.093776405,180.0,1,102.0,46.143494,2,80.90309,"(1.6158084, 0.)",0,26942.72,2.8708515,2.8708515
559.49445,0.0,23076276.0,91.61491,"(1.4984287, 0.)",0.19322884,180.0,1,103.0,45.439068,1,61.547367,"(1.4984287, 0.)",0,45406.25,3.0471065,3.0471065
1907.495,0.0,18949850.0,69.51251,"(0.2845519, 0.)",0.4261812,181.0,1,104.0,118.0088,1,40.03812,"(0.2845519, 0.)",0,49746.875,1.1424084,1.1424084
400.26157,0.0,17735204.0,91.046425,"(1.230171, 0.)",0.12654513,181.0,1,105.0,78.17502,1,61.067337,"(1.230171, 0.)",0,41465.25,2.7453132,2.7453132
1006.9011,0.0,20637348.0,69.47138,"(0.5455583, 0.)",0.3237791,182.0,1,106.0,123.629135,1,39.532524,"(0.5455583, 0.)",0,59109.4,1.922521,1.922521
904.9725,0.0,11206249.0,72.809906,"(0.26159057, 0.)",0.122647166,182.0,1,107.0,70.773705,2,82.45762,"(0.26159057, 0.)",0,24019.852,0.79195523,0.79195523
452.13037,0.0,15151813.0,87.66457,"(0.5342728, 0.)",0.084305584,182.0,1,108.0,106.62753,1,61.31964,"(0.5342728, 0.)",0,37707.0,1.5573627,1.5573627
1573.5298,0.0,17654984.0,74.75572,"(0.11066347, 0.)",0.099874854,183.0,0,109.0,115.8775,1,41.751072,"(0.11066347, 0.)",0,35984.992,0.5021184,0.5021184
243.61293,0.0,12763132.0,74.72739,"(2.1479182, 0.)",0.080960095,183.0,1,110.0,36.27608,2,82.63096,"(2.1479182, 0.)",0,27675.03,3.3925536,3.3925536
458.82498,0.0,14219335.0,87.861015,"(0.85722125, 0.)",0.1636197,183.0,1,111.0,91.11254,1,61.78672,"(0.85722125, 0.)",0,42263.0,2.3523643,2.3523643
629.24493,0.0,18127144.0,68.91012,"(0.5501219, 0.)",0.120345235,184.0,1,112.0,98.757286,1,40.07776,"(0.5501219, 0.)",0,37248.875,1.483761,1.483761
496.04907,0.0,18478884.0,88.75202,"(1.3084465, 0.)",0.18608338,184.0,1,113.0,60.175064,1,62.487183,"(1.3084465, 0.)",0,44220.62,2.9453273,2.9453273
572.66864,0.0,15138475.0,69.5543,"(0.7830403, 0.)",0.21205312,185.0,1,114.0,91.58195,1,41.20613,"(0.7830403, 0.)",0,44705.4,2.2516272,2.2516272
376.78217,0.0,16226889.0,89.29913,"(1.7173225, 0.)",0.14152431,185.0,1,115.0,42.768368,1,63.10115,"(1.7173225, 0.)",0,38353.914,3.3532798,3.3532798
329.06793,0.0,11463592.0,69.29253,"(1.4309666, 0.)",0.12968004,186.0,1,116.0,44.934162,1,41.50279,"(1.4309666, 0.)",0,27998.219,2.7029378,2.7029378
582.6036,0.0,15483132.0,90.311554,"(1.1988308, 0.)",0.2756958,186.0,1,117.0,44.196217,1,63.043766,"(1.1988308, 0.)",0,45141.46,2.9879339,2.9879339
426.64587,0.0,9782387.0,91.6776,"(0.7754847, 0.)",0.09558433,186.0,1,118.0,43.592403,2,92.110374,"(0.7754847, 0.)",0,17894.457,1.4054224,1.4054224
914.8887,0.0,11954923.0,68.957535,"(0.2319247, 0.)",0.10743976,187.0,1,119.0,77.08025,1,39.14525,"(0.2319247, 0.)",0,25454.502,0.74349815,0.74349815
315.98508,0.0,14827728.0,115.560875,"(0., 669.5867)",0.0038469434,187.0,0,120.0,-45.42533,2,-95.978226,"(0., 669.5867)",0,29258.537,-153.98203,-153.98203
752.9943,0.0,24303520.0,90.26152,"(0.6974357, 0.)",0.23447812,187.0,1,121.0,143.7047,1,64.96982,"(0.6974357, 0.)",0,67372.586,2.339909,2.339909
459.7665,0.0,16643614.0,59.959156,"(0.90390366, 0.)",0.15664059,188.0,1,122.0,104.06563,1,36.22647,"(0.90390366, 0.)",0,48182.1,2.5236008,2.5236008
1054.724,0.0,21328576.0,90.53835,"(0.62539715, 0.)",0.40173054,188.0,1,123.0,116.57371,1,64.43882,"(0.62539715, 0.)",0,69013.65,2.3094006,2.3094006
780.8091,0.0,10784028.0,92.37615,"(0.17918997, 0.)",0.07776672,188.0,1,124.0,89.97301,2,91.85424,"(0.17918997, 0.)",0,28385.234,0.69669354,0.69669354
636.6695,0.0,21602838.0,68.84271,"(0.7534795, 0.)",0.1918264,189.0,1,125.0,123.902794,1,39.1783,"(0.7534795, 0.)",0,56307.78,2.273461,2.273461
862.20795,0.0,19638396.0,89.58617,"(0.7701066, 0.)",0.35416603,189.0,1,126.0,93.36245,1,64.74155,"(0.7701066, 0.)",0,61424.14,2.5234072,2.5234072
249.68924,0.0,14637681.0,67.75852,"(1.1640083, 0.)",0.055819154,190.0,0,127.0,83.08451,1,39.268467,"(1.1640083, 0.)",0,33321.5,2.4381776,2.4381776
1016.97644,0.0,23553314.0,89.22061,"(0.80622417, 0.)",0.4188261,190.0,1,128.0,87.69632,1,66.48578,"(0.80622417, 0.)",0,75749.63,2.816037,2.816037
953.01135,0.0,25407754.0,67.68427,"(0.8762849, 0.)",0.3402813,191.0,1,129.0,80.574936,1,38.50378,"(0.8762849, 0.)",0,61094.125,2.515029,2.515029
1098.1125,0.0,24062064.0,89.06595,"(0.84359264, 0.)",0.45464146,191.0,1,130.0,65.22354,1,65.09476,"(0.84359264, 0.)",0,74545.14,2.8511698,2.8511698
537.299,0.0,24693188.0,67.45532,"(1.1644305, 0.)",0.17429817,192.0,1,131.0,104.89645,1,37.369312,"(1.1644305, 0.)",0,62966.477,3.1313229,3.1313229
776.12146,0.0,24321512.0,90.06854,"(1.2325366, 0.)",0.32790005,192.0,1,132.0,42.857063,1,65.030815,"(1.2325366, 0.)",0,74618.12,3.6604714,3.6604714
3374.9858,0.0,6825559.5,47.346596,"(0.18509397, 0.)",0.29461455,193.0,0,133.0,19.214928,2,49.739693,"(0.18509397, 0.)",0,7952.042,0.3549863,0.3549863
420.35684,0.0,21252788.0,63.63188,"(1.6152372, 0.)",0.14260739,193.0,1,134.0,64.64491,1,34.75921,"(1.6152372, 0.)",0,51048.383,3.559984,3.559984
1106.9567,0.0,30670452.0,90.107834,"(0.8282383, 0.)",0.3827324,193.0,1,135.0,97.92242,1,65.673775,"(0.8282383, 0.)",0,77769.12,2.6720035,2.6720035
546.6613,0.0,20848860.0,66.182526,"(1.184814, 0.)",0.17285919,194.0,1,136.0,67.00204,1,34.546547,"(1.184814, 0.)",0,41376.41,2.5332615,2.5332615
1293.808,0.0,24173176.0,89.72738,"(0.40294632, 0.)",0.34338015,194.0,1,137.0,161.84937,1,64.651566,"(0.40294632, 0.)",0,68937.12,1.6511036,1.6511036
877.7345,0.0,25395184.0,65.49637,"(0.85732454, 0.)",0.2675311,195.0,1,138.0,84.61492,1,31.083593,"(0.85732454, 0.)",0,51182.844,2.203089,2.203089
587.9046,0.0,22207328.0,90.33729,"(2.5667121, 0.)",0.20411217,195.0,1,139.0,-77.84042,1,64.64736,"(2.5667121, 0.)",0,59297.65,5.2790484,5.2790484
662.42535,0.0,19887244.0,64.59949,"(1.0246508, 0.)",0.2435295,196.0,1,140.0,69.52511,1,37.87715,"(1.0246508, 0.)",0,46860.16,2.5380337,2.5380337
824.8558,0.0,22738736.0,90.92623,"(1.017767, 0.)",0.35630578,196.0,1,141.0,66.93518,1,63.74362,"(1.017767, 0.)",0,73498.57,3.2618504,3.2618504
612.7134,0.0,20565126.0,61.724968,"(0.9084442, 0.)",0.18594879,197.0,1,142.0,88.43234,1,35.709854,"(0.9084442, 0.)",0,45171.848,2.2603126,2.2603126
1123.1039,0.0,26366064.0,90.80362,"(0.66442657, 0.)",0.3850121,197.0,1,143.0,121.11155,1,64.44491,"(0.66442657, 0.)",0,73508.65,2.3367136,2.3367136
656.5216,0.0,11963017.0,67.73358,"(1.0741003, 0.)",0.3442452,198.0,1,144.0,28.171175,1,29.079529,"(1.0741003, 0.)",0,34624.953,2.5357544,2.5357544
713.70483,0.0,10280208.0,69.21179,"(0.5786258, 0.)",0.14750302,198.0,1,145.0,39.30245,1,39.53333,"(0.5786258, 0.)",0,16609.062,1.0820575,1.0820575
720.6008,0.0,20987260.0,90.35494,"(1.0041124, 0.)",0.2992636,198.0,1,146.0,78.27386,1,63.086227,"(1.0041124, 0.)",0,61906.57,2.9611607,2.9611607
345.5032,0.0,12543064.0,67.56892,"(1.8404993, 0.)",0.101694524,199.0,1,147.0,21.414103,1,40.860176,"(1.8404993, 0.)",0,16559.734,2.1859183,2.1859183
1137.2837,0.0,11865499.0,70.97277,"(0.62754786, 0.)",0.4338758,199.0,1,148.0,38.811394,1,27.97598,"(0.62754786, 0.)",0,29169.621,1.5850589,1.5850589
